loan_amount,interest_rate,tenure_months,borrower_income,credit_score,default,risk_segment
425035.8384900805,9.393283630378683,24,86871.49214756356,738.749073120201,0,Prime
642191.9936406983,16.270366039960948,24,80665.89491777301,722.7460838416539,0,Prime
588852.662297208,15.837406382040808,36,163318.9823470737,531.6284354839929,0,High Risk
427806.766836184,10.94995061427051,12,82996.0850499522,568.3111368812223,0,High Risk
731865.9606728496,13.267758578977396,36,114708.19296692996,643.4567249036173,0,Subprime
283787.33448002057,13.882078137117107,12,104898.29641540528,631.2130661806979,0,Subprime
623187.1213888527,13.596509646794802,60,45303.15190577037,644.7658617158468,0,Subprime
618620.2515936767,15.001579899705604,60,33535.284861179,713.6952240201477,0,Prime
438090.7121372019,18.29410034549355,36,87410.43816098882,673.1506404001657,0,Prime
565226.6044484236,17.245300183018486,60,117720.03986440864,677.8152722415384,0,Prime
249777.2847229394,10.063342419705782,48,88637.44458689523,703.6490854882741,0,Prime
684805.4038413803,15.866209970918145,24,82365.55412051524,735.9339364116447,0,Prime
463019.5727114022,17.986799958606227,24,71477.40041152251,405.5190270828042,0,High Risk
395455.3958961921,15.160425562067608,12,40281.16260210788,619.0698841409558,0,Subprime
709801.8451673778,17.2729412755579,60,51184.378472329634,579.362577019224,0,High Risk
359131.2618914482,20.036811337102296,12,31330.58933480906,688.0252908715883,1,Prime
218307.74072728807,17.071128638320943,24,46908.60202660246,613.0316835532276,0,Subprime
188674.16529521928,14.747925786925187,24,64219.752877119485,656.0689293532098,0,Subprime
621201.9902691279,17.13526542225426,60,103280.48064550958,718.1714461122007,0,Prime
243914.12950074338,14.434663499290673,48,66647.98217613206,601.7611248977472,0,Subprime
850958.836396873,14.071709129854867,48,87668.77356649152,679.0252538169775,0,Prime
83614.11842325557,12.945757292858803,60,84056.87633530045,774.3062258528342,0,Low Risk
839291.2736580076,18.690240076496323,60,94971.46506448921,716.5292367897264,0,Prime
542203.4934405236,11.544714002173997,12,48955.552054482236,523.1378114656018,0,High Risk
480657.3776259215,18.59710317403435,60,111775.81145370645,626.6602638979119,0,Subprime
391016.18263821007,15.499592371221114,48,37784.69045139221,678.4653068221597,0,Prime
579827.2228704141,9.802081475594175,60,66565.60392840178,694.2227084977544,0,Prime
492473.05951503036,15.102947878974264,12,79372.83776670265,629.8120769370203,0,Subprime
720660.3764033043,7.6999204770451275,12,102804.34544449241,598.8168887208374,0,Subprime
522845.52973240794,15.876524050493106,12,121379.2800665226,655.4210347879175,0,Subprime
530060.3522923755,16.655694448966972,12,103040.94560385171,563.0492236884045,0,High Risk
427277.55755722884,12.22293213304384,36,122477.49072367576,737.9787412835615,0,Prime
488610.8752557865,14.370643087866746,60,55124.72211478086,799.4944779158534,0,Low Risk
561560.3537784119,19.86247230125086,24,115711.11440213629,681.5755174760098,0,Prime
157966.32146867487,12.48275988721419,60,110559.70189739902,631.4049157176709,0,Subprime
230362.9155788574,10.823277238830197,36,15000.0,725.2720799930917,0,Prime
648652.818804543,18.444990207387796,12,73386.0726831717,711.7543379486939,0,Prime
534173.0876255884,19.887761571592385,36,98061.12270145348,627.956740311566,0,Subprime
463203.33272946416,14.011087015543541,48,64537.58403663684,646.1725144520198,0,Subprime
503686.7866130786,17.03438910622507,48,47425.2448311129,601.2372528697523,0,Subprime
569516.3410723342,18.024427746592643,60,143425.25653825625,663.1747859948777,0,Subprime
392048.0639381277,11.772547302384847,60,83331.20452912721,673.9127312036198,0,Prime
344339.0549195375,12.544082493896395,24,84152.16302462183,587.5893876583443,0,Subprime
539169.0510195363,17.692623539464204,24,40730.17655374802,564.0258926697683,0,High Risk
304325.4444769936,19.05504283612553,48,61629.17012611282,543.9187670372747,1,High Risk
581650.5511428944,15.688642580523064,12,53064.781118842904,683.3227730089634,0,Prime
159483.27915243193,11.360556939493836,36,112369.25690417908,649.0813944303915,0,Subprime
705831.1274651287,19.961183335098323,24,95139.00862778156,643.3140682516139,0,Subprime
594519.4964826086,12.407087306564106,24,62883.08921580411,687.1620737875467,0,Prime
551205.9468627751,12.994586656485644,12,96815.00715998645,577.9230419449299,0,High Risk
696538.1967891027,15.027013503468865,12,72394.39562776768,564.3797811863045,0,High Risk
833094.8888925153,18.662481262144322,60,87034.72153935625,669.2865535175087,1,Subprime
702874.0130036261,16.561927929656672,36,86892.91661557119,511.7056832335555,0,High Risk
131825.15373367094,15.24459650108573,12,92608.01631438796,629.2812375252621,0,Subprime
244084.6066528597,15.389865590354319,24,88989.55770190238,847.3157098062303,0,Low Risk
375036.28446086426,14.130544005930398,24,92631.48953494726,542.117002971798,0,High Risk
505218.21004216676,15.674418543555518,48,117674.24931456722,615.6206112055421,0,Subprime
603531.8040938246,6.4113197669170905,12,99216.88259220571,480.1685757048185,0,High Risk
354851.23736930685,13.110177622790605,60,69892.94711822121,631.3017553422285,0,Subprime
537353.3528954156,14.723965804750343,36,77061.41762044476,807.3229142612248,0,Low Risk
348923.4135293355,10.546957749141479,60,116905.117639912,687.353394943232,0,Prime
377696.43940161035,15.15896995343468,24,83372.67364844643,600.897655270322,0,Subprime
218667.78063035553,13.386586337041635,60,68779.44747928702,824.5128516216879,0,Low Risk
315353.35077781917,19.266427094946472,24,61065.84973609892,510.6117912385272,1,High Risk
229663.07887673326,18.719059175644567,24,88191.14324498741,686.3154527805615,0,Prime
304825.34940453345,12.602583292645512,24,54354.295923632715,655.1930229674349,0,Subprime
710728.3593215679,13.547486865299915,24,118543.86271502919,630.2380255271667,0,Subprime
310120.2222336114,13.778157303174822,24,48865.449387287605,714.5673178983076,0,Prime
1026476.4129674782,12.645021571521132,48,124342.03176558265,555.441647337976,0,High Risk
598663.5801761779,14.58507495208438,60,71443.09052382653,675.0098107097863,0,Prime
536967.2247389748,11.72515379333723,48,47697.879391170325,664.8526658211613,0,Subprime
328328.44396375725,10.608153995187422,48,85675.27215696129,580.318986950903,0,Subprime
640061.9758817983,15.868133671700805,12,51408.825253571325,805.9996464333854,0,Low Risk
384872.4347524452,15.888588752665433,12,81031.15283090781,635.4530189310689,0,Subprime
524401.9629290723,11.587052721020022,12,62673.69405202003,638.9079702244234,0,Subprime
1012016.907653759,16.686066292287798,36,108352.19803607275,567.7858259763407,0,High Risk
480788.02005507005,12.105266812504006,12,84102.48829812897,636.9327639106895,0,Subprime
729854.6652571352,14.759495714113944,60,44344.97503776395,836.7803685455187,0,Low Risk
359364.7149748225,16.46103203783737,48,62088.90378721984,629.7830512022732,0,Subprime
493002.30190060765,13.899162305888861,60,101148.41748779388,691.4961554410914,0,Prime
854160.127127102,15.364222736423404,12,118612.76311371426,726.043818559481,0,Prime
374606.58844244655,12.450711068337284,36,78641.75577596949,635.4878151087923,0,Subprime
862489.7115993858,13.410600249715708,36,48668.10314393289,617.232775817296,0,Subprime
641550.3870910951,13.38242170735898,48,111621.08932552664,687.7811104980939,0,Prime
387506.6448211465,11.760264960379283,60,101016.91024680124,630.6993304892479,0,Subprime
626481.5478111042,13.469677510652653,24,119196.18752907647,623.4523941770989,0,Subprime
694510.889925346,9.35414510340876,60,88706.27355263919,725.191191540757,0,Prime
624361.9924434393,12.526538758573686,12,64382.09252609321,644.4461530469559,0,Subprime
185955.0560219087,13.145373519890988,24,95506.65456186738,747.0591870611792,0,Low Risk
354572.5648350263,13.23146074251386,36,89789.87670324746,642.6458649405503,0,Subprime
450496.27288969903,13.275507662387664,48,62753.789244618965,544.6243553317847,0,High Risk
485113.31417999073,13.814707400419612,48,85959.15751542218,375.9363717733078,0,High Risk
624134.4195101357,15.438324554258191,36,74149.22333533861,502.9481242517848,0,High Risk
535540.2001866507,16.623551222397566,12,102306.13534951041,516.723162698859,0,High Risk
232931.12825797976,12.0507043194552,36,94760.20730946305,671.3230344662318,0,Prime
576039.5702011926,10.390397433832566,12,48452.258201564306,572.2933845428689,1,High Risk
622117.1490567647,10.87386676327069,24,45427.32261917028,492.0694899148673,0,High Risk
611958.089586208,12.538391236415219,36,77305.6647927934,639.527544922005,0,Subprime
716156.1451109244,12.944236046550472,12,80984.57856137947,563.4537546295317,0,High Risk
666784.4309097808,11.690011801407628,24,102829.3032227548,687.0479310339172,0,Prime
591836.0158456874,10.111650007250317,36,95399.11731685667,685.0614917813463,0,Prime
485966.8577082706,12.631637517577435,48,123760.56929638228,693.5269025746544,0,Prime
167807.8132968017,14.544279860341915,36,65984.1960717371,445.3375578164714,0,High Risk
585923.6438265172,15.785088397506694,60,64271.41791718379,653.6327301103905,0,Subprime
541537.5374326223,12.327730840675036,36,51205.57983064868,640.2878079945552,0,Subprime
554315.7674390747,12.761006533569699,60,102482.2134432524,552.2684576177763,0,High Risk
244650.2848359381,11.219905073458069,24,80652.56552047882,479.00553899708393,0,High Risk
283788.6919183475,13.905682488875671,36,24391.89449115061,641.3052063090059,0,Subprime
710630.5706665807,11.454714097427557,24,86064.96133123679,735.1292843004965,0,Prime
492088.969228669,15.7193834397236,24,87979.10503451213,443.4593917939781,0,High Risk
636300.1394745249,8.642400524197667,12,75669.59171756469,583.3983301676802,0,Subprime
505663.6752260922,12.921110982642613,24,88899.64558875254,660.522809038893,0,Subprime
505951.22789914906,14.903322017575226,24,43392.92902322838,739.9935995354905,0,Prime
687656.7611951996,14.551503548967514,36,129230.95502300082,625.0102788654946,0,Subprime
396791.0543565252,22.079100991941488,36,91407.78278227769,804.4802358424627,0,Low Risk
519224.1553881967,15.049400073703723,48,26789.033507641332,506.3754768575826,1,High Risk
407544.94225899153,10.987836209473969,12,79823.08702009673,488.64496626888416,0,High Risk
413100.7545135369,13.71360725873278,24,92201.60598956344,731.4172039778952,0,Prime
438165.57530627213,8.671260999600644,12,46612.03775230854,462.03005983785835,0,High Risk
544426.7543267426,13.758200752109717,60,96008.90837040314,686.922586904052,0,Prime
404250.2756673045,11.500831828997724,24,130427.76869025995,626.437404920495,0,Subprime
751151.2251147041,16.746170826680483,12,60668.92818351412,577.9199518048001,0,High Risk
321078.5395560992,12.351379176213396,48,92853.16087609832,615.8666233224902,0,Subprime
462625.6711677282,13.64970225261426,48,86257.9579697659,546.8742485096449,0,High Risk
412053.788345165,12.093326475786789,24,109048.69999437145,624.5332755666979,0,Subprime
789395.5768707466,19.216554055559996,60,76734.74286127574,651.3935467483886,0,Subprime
539310.955302315,13.036271701646266,48,47998.50120914393,616.702241884309,0,Subprime
706368.907893727,19.497671130437606,48,107125.46740924119,603.2050974254984,1,Subprime
202887.9253926056,16.4424552863548,60,49782.182278395696,670.330959603244,0,Prime
553410.0531738518,15.446200182006159,12,134265.84133678832,782.7657436635864,0,Low Risk
677926.1591246874,15.106199441952558,48,96823.08047045501,628.7037278414083,0,Subprime
516456.7978550848,15.181391894648755,36,62033.21790153904,715.5992404003374,0,Prime
713096.0750130703,8.216982261963171,48,113259.54837518773,572.7058401595725,0,High Risk
396542.3099799256,13.163349817547731,12,79724.32897907343,543.2734959340102,0,High Risk
781869.4880371159,16.535473913552963,12,73357.8331701793,686.2652309851219,0,Prime
959779.62472385,13.853308449577684,24,59573.91871706705,631.317236513332,0,Subprime
427432.2879120682,9.784430459589274,36,23654.63001404488,740.3597873314466,0,Low Risk
410899.49571984564,13.842786648267591,12,98131.77711100482,756.0338812555008,0,Low Risk
790676.8954235401,19.112316548766472,60,31156.197145471786,717.1267873941989,1,Prime
815914.4291461424,17.740675146604158,36,56201.170044458646,715.3886664320147,0,Prime
395427.9945693463,13.813987971901906,36,92985.33661550832,375.97095315256206,1,High Risk
415962.6365808286,16.85434783117426,60,64979.70795513456,685.5617999653623,0,Prime
443643.0782278986,12.900478938895844,48,84714.55612372846,719.0303863572003,0,Prime
231109.89779314457,8.888385239519843,60,43589.14058151041,548.2573918270606,0,High Risk
316269.61070316035,11.226602035611336,60,69546.21880586295,650.701800927183,0,Subprime
299171.84664958646,18.688666305524592,48,84901.57114874564,566.5817428526211,1,High Risk
346440.4869791743,13.178020754512087,48,51455.82452192835,732.2008475840703,0,Prime
493063.0225226438,13.269848061874946,48,130590.90433225763,573.5201547938802,1,High Risk
546842.9465073042,13.100485411175358,48,60877.28261357818,586.5710314450682,0,Subprime
810100.0985628155,19.71240976871902,48,121352.50364047717,612.8759867155188,1,Subprime
300329.1918522418,18.87787674608619,60,74965.83365760601,829.9528177520219,0,Low Risk
696864.4796953168,20.6563407003444,24,32945.73301755938,730.3737816060957,1,Prime
457202.2311548982,13.522864368799846,24,45892.97574213042,779.0083087131108,0,Low Risk
490107.2580695134,14.886873466241285,12,85282.3786679414,504.9504115615807,1,High Risk
634963.8984333207,9.450072351737626,24,110983.27257675272,548.4564203061947,0,High Risk
275455.59568754025,18.430803278354823,24,133093.31397876088,757.0863714974157,0,Low Risk
576481.9492368101,10.496661346196195,60,83846.56185779884,509.1871081418661,0,High Risk
533290.4416426112,14.650326691287887,48,44682.687575162556,596.2652663320267,0,Subprime
598490.2528016298,10.708092417101469,48,88354.55241634237,814.4273072502285,0,Low Risk
557833.7287815636,12.233399519783912,60,55243.55979919541,572.9228215756248,0,High Risk
991060.0279821788,11.488212706850899,24,91765.74863583656,504.32020378278196,1,High Risk
372452.0031497368,12.176374217972546,60,51755.76342783351,653.7979603501062,0,Subprime
393800.6089996365,12.382631890553064,12,17312.892884905632,507.62056206710054,1,High Risk
375371.8947150471,12.355193615224769,48,119505.66978859695,748.9800058378333,0,Low Risk
388904.57616794907,16.500001735340923,36,73207.49805964215,578.4113000408245,0,High Risk
372522.57453869644,10.68541162081244,12,81489.81001449745,562.3808776870463,0,High Risk
737803.3062215104,14.6616242810416,12,109901.04122718565,652.3505882131201,0,Subprime
784100.849597971,17.653877456916675,60,136365.40127994365,617.6449718019635,0,Subprime
385850.74125010474,12.460410906459812,24,101602.41956446871,670.1879354944656,0,Prime
333528.88537915424,11.846243327757195,48,83090.04848610834,691.7203559522161,0,Prime
594283.1112772808,13.308426124459247,36,93886.1862833972,632.6169805218484,0,Subprime
389555.39114380575,17.53917562508213,12,71156.50870140087,557.0841112011175,0,High Risk
626586.3635511021,14.582322892860073,36,81083.43135468918,708.4406628051812,0,Prime
540584.6041702599,12.406357116177205,24,84345.90913577552,594.5272145518137,0,Subprime
196851.17700055364,15.451629953564119,24,56401.242295906,580.4728820395438,0,Subprime
809501.0402660123,10.69312355049073,36,80635.2076063363,661.412849212484,0,Subprime
859175.5346191043,16.044078531328843,48,91013.0555751179,495.7070064595463,1,High Risk
377442.26190312277,15.225821923105302,24,95510.5069272665,681.2700826517643,0,Prime
422459.68801280315,13.076574586583348,36,93119.71347287943,665.6609603107352,0,Subprime
557173.078144981,11.484242604658307,12,39829.24345776878,739.7455712218416,0,Prime
566891.357997405,11.339957233149628,36,116877.7682779897,609.9686288332485,0,Subprime
631708.854534566,15.60445200903773,36,114388.43682361447,755.9865225617814,0,Low Risk
902040.9077532699,17.686941507467186,60,77115.54775343633,692.37143204015,0,Prime
464610.55450119014,12.088076758913616,24,93665.26085316302,647.8568660445409,0,Subprime
340340.55109230924,15.375160110654452,48,73503.38698674475,795.335674040483,0,Low Risk
224136.15439709456,7.738918944193793,48,102558.729884344,657.6170184677427,0,Subprime
353813.9920116162,12.246146808028401,60,55571.84461599891,608.5306137897879,0,Subprime
493374.6054252406,13.906823201387294,48,120273.81785872774,659.9071994457192,0,Subprime
858911.5727035576,11.270949749054498,36,101066.2283545387,606.8824666308814,0,Subprime
396477.7401927657,11.190480875631213,60,101763.01374706673,679.8917344475755,0,Prime
544757.5903277796,11.99666133059334,12,76848.41370722548,755.6549825598004,0,Low Risk
496715.42078544956,14.87657818497912,24,37621.44485201921,649.3596774008593,0,Subprime
737678.6546896168,13.438012944780876,24,106518.04100362309,657.2111728058662,0,Subprime
1005386.4851747244,7.285306300025084,24,38613.15995292349,713.826495562343,0,Prime
393826.2454159359,7.637899542094802,36,106879.17980673636,744.9792019286505,0,Low Risk
402112.11149635556,12.179404466428474,12,56836.1834950333,613.7891787827341,0,Subprime
708832.1754138144,15.373059758160656,60,32388.540379081882,663.7868804962903,0,Subprime
636378.2979252622,5.757485471824296,60,80029.99111140592,714.1809845957399,0,Prime
869341.4651472068,12.500809471545107,24,115484.0165161522,676.3961804861631,0,Prime
616785.6370651928,12.421256430447738,12,51031.8875474394,501.03284513850946,0,High Risk
428141.5818425881,18.165013334625343,12,127971.03873184479,728.6181567929137,0,Prime
618130.9661384618,12.84493456486141,12,99702.21631492025,691.8305051770989,0,Prime
721740.7161165816,15.148966954222786,48,84702.7856709763,697.5158992165445,0,Prime
664096.4362394728,14.42377142026239,48,66931.27231282662,554.6279417877312,0,High Risk
601454.8062214595,7.608300560578398,24,69023.0794461557,662.1911947761738,0,Subprime
713334.9379178308,16.30462164989521,12,92905.01686252671,717.4676186723702,0,Prime
733859.1180891346,14.646189516368864,12,105381.22575557184,579.5535516077438,1,High Risk
776431.7982075054,15.52480591902377,60,62195.113470437354,600.3564360124493,0,Subprime
629741.9775179286,25.778713119308982,60,55804.60018145696,718.8383296854076,0,Prime
466576.3839366291,7.747661181504235,24,73585.19544734398,596.631790018347,0,Subprime
529342.7372866645,19.174089949283324,12,121808.86027572033,633.3192897963568,0,Subprime
741301.7933016714,13.137657441798932,24,43493.34978990598,567.2305072714204,0,High Risk
336612.8658025528,14.861986713209028,60,114274.32934228316,795.5950853855333,0,Low Risk
573734.6617745803,13.863463264096273,60,81268.39494779398,691.6498212134848,0,Prime
421332.2375345279,12.72729099980587,48,30417.825705241557,629.5684018635067,0,Subprime
505748.96458696347,12.290501215283724,24,66151.02795302954,614.6099847574237,0,Subprime
755690.3725214597,14.988526206719028,24,98290.04218820819,551.7308301482091,0,High Risk
538219.8136039807,9.448478909984964,12,134054.41835122285,641.191992701754,0,Subprime
509287.3096312298,16.251737502565298,12,40178.818298552964,703.2046464952037,0,Prime
228028.77180401614,12.751416785344238,48,15000.0,585.2148722178613,0,Subprime
649250.7132054442,10.609791982878926,36,40713.415536261906,658.4432897037105,0,Subprime
629096.8362282151,12.64996142601256,36,113912.46523599519,620.6094580280784,0,Subprime
932650.944661092,17.771447650587717,36,26187.7487879474,760.4092743660399,0,Low Risk
438444.35300939984,12.393994738951331,24,124917.61672638162,599.0640988819575,0,Subprime
543830.0655327878,15.07536085462886,24,116444.26843285761,712.1724699549465,0,Prime
549876.7367421511,11.80713117285358,60,85731.08726188274,761.5218076754694,0,Low Risk
815490.6559526948,16.273765549770857,24,61209.04068958916,619.8295516977945,0,Subprime
480940.8935226096,16.056523216370614,24,81657.8187745143,602.9138041879805,0,Subprime
555804.3051540678,19.545826499889234,24,98332.62056420305,723.8161854819701,0,Prime
621579.3019433079,13.473308163502354,48,93754.29394175897,507.50208684785264,0,High Risk
537321.8246312717,16.00596441427372,24,132189.78119810316,684.4475711282122,0,Prime
410713.27708989434,14.294202618616834,12,72196.92650520509,523.9742565730014,0,High Risk
538817.9985796615,17.887615345589044,12,40974.71079131006,747.7929332133064,0,Low Risk
714726.3499719545,11.843502837173808,60,35681.57878603625,629.8322924433332,0,Subprime
294696.9401177879,16.235015938631843,48,29681.261958225485,642.7377527406184,0,Subprime
526593.9348293752,13.415908111649955,12,85888.36767606817,592.0600632513856,0,Subprime
359975.83701216534,13.807435468674507,48,72968.93897832629,523.383418938223,0,High Risk
739009.3257849684,14.275257453345118,48,80979.63808682816,751.268835010564,0,Low Risk
195362.61904324504,14.756721189280032,60,63888.21377581451,636.3153993312566,0,Subprime
388215.63054568233,13.651312870634126,48,46694.99423831968,850.0,0,Low Risk
575442.3750129042,14.644139549511578,24,98430.07653882357,585.1854557552346,0,Subprime
813104.8058468681,18.734354172686555,48,15000.0,598.264469873392,1,Subprime
486849.9477854024,16.956349056845657,60,55952.13296738791,578.2204708264021,0,High Risk
388960.0946613603,16.60746377749069,60,103594.70479905173,635.9071552636251,0,Subprime
876231.413888118,12.633381421928387,60,52974.8471989089,776.0174326227541,0,Low Risk
210397.2199167512,11.332277515315027,12,91750.2625939549,730.8109869418947,0,Prime
60238.80867598363,16.865901674713257,24,55992.22713390605,529.6356933132321,0,High Risk
588002.8900106665,16.628140377589382,12,66324.65378509139,746.3296060637749,0,Low Risk
399589.1551294778,18.418012027252946,36,97247.61547414394,704.6233028896902,0,Prime
295753.4365738573,12.188058122092311,24,41664.55048810602,688.5110261321458,0,Prime
641671.2894598707,13.311354033918958,48,102358.34990229037,595.2607333247657,0,Subprime
548760.1427542397,9.081547512423697,60,81377.614773433,601.2071761098068,0,Subprime
387184.2738526543,12.82258668181738,36,117693.16602137091,660.965378658048,0,Subprime
243939.1202658211,16.98971153173834,24,86244.49914940218,605.7469870377379,0,Subprime
674491.465656029,12.600513862315406,12,47915.40138561957,755.0105587271307,0,Low Risk
630040.2355917322,15.921439385602472,60,131839.83265823708,602.3235459099473,0,Subprime
480164.82724412344,13.428490682006565,12,50421.71165593527,494.2588501737372,0,High Risk
869327.3992095331,14.972171084664682,24,73185.31747598173,545.8834445309695,0,High Risk
285983.0467347695,10.556925830552998,24,108722.2678088532,550.9629301740108,0,High Risk
194894.96581505222,14.255628348901704,36,23602.16675949085,628.9321541101339,1,Subprime
361618.3860237511,5.02659208729783,48,123190.06940341619,667.2852826855459,0,Subprime
490882.79672890046,13.439311525514045,12,45473.47123021059,654.3040349340233,0,Subprime
548667.8898645383,9.10858026885458,36,66350.01740487284,686.8727198153616,0,Prime
451752.78842873406,17.61798354964045,60,88665.73712593027,629.8175980759455,0,Subprime
570411.0793028594,16.332222058293535,48,78748.82431743797,632.647440420749,0,Subprime
249692.11516191118,15.400012945898244,36,103675.28175351361,790.1487979441616,0,Low Risk
788752.9208146519,18.56301868147814,12,31975.77287086848,746.4286057008701,1,Low Risk
483569.76432148623,11.153250437525488,24,101823.54061318151,682.6640385523651,0,Prime
723459.1663176256,19.242089593746677,60,104217.2716332059,723.3336380541782,0,Prime
568545.0692755408,16.796574692781153,12,110876.77487737678,495.9027867605041,0,High Risk
591350.6438307568,13.290334138343162,48,32310.176841007684,584.1969104867648,0,Subprime
613953.4560464408,17.406860441548833,48,35931.94298512933,615.4237188795623,1,Subprime
589541.712003463,10.681119462765096,24,69728.73051024466,585.1387230384796,0,Subprime
628544.5519735088,11.526457515416979,24,39175.22656091897,526.3410152953178,1,High Risk
765830.5060264863,12.174230830280898,60,25880.963017564893,683.6435042052632,0,Prime
539304.233940294,12.413066875807955,60,68436.07828336503,760.8598207427697,0,Low Risk
641800.7515177025,10.830327071719243,24,87022.74084373294,648.9752221600514,0,Subprime
482052.86114255467,17.669249201285975,24,163969.3859088398,701.8545636507189,0,Prime
788023.4430898945,13.223436798890505,48,96460.25462137071,646.5972836809949,0,Subprime
364721.539588146,15.057514905070638,24,132568.09999699457,614.6688952258609,0,Subprime
860188.0865821631,12.288945900758959,36,78675.46740879268,723.5357247214179,0,Prime
491968.4098711313,8.538190098354448,12,96786.97978601881,535.7447247353941,0,High Risk
213844.97957639035,14.810172075174266,24,75615.86913401676,500.9277803243547,0,High Risk
525620.8829821579,8.26323507374067,60,160493.69650150667,534.6160142471663,0,High Risk
363789.6685050238,13.794097861743595,36,59432.27409412825,718.2870382620871,0,Prime
668128.7097977449,9.895054883501569,60,63500.77099600427,656.976888550887,0,Subprime
369475.2041395218,19.961827997692424,36,103896.22062968611,680.123038339743,0,Prime
410763.31335704407,16.734088166524167,24,86224.18710917978,784.1538394766039,0,Low Risk
122091.85381089378,14.317261373814441,12,67275.13989568653,556.9328260359079,0,High Risk
409538.73615018465,17.791120032964006,60,108811.3144621447,746.3336295331094,0,Low Risk
50000.0,11.461052067602793,36,78765.58505806632,618.2940468681097,0,Subprime
183219.43530285533,15.630438136010278,48,78554.09817657835,606.1311299802609,0,Subprime
652082.9312288595,14.599431301156141,24,86917.46922586672,656.4976301801283,0,Subprime
657160.0317301664,14.79206024400101,12,27976.37931462985,669.0189004543889,0,Subprime
585091.5123569929,17.817060500320302,24,32202.380246316912,633.1566288341409,0,Subprime
306604.7713741574,16.197476308339407,48,112606.86837760423,698.8251440849306,0,Prime
490457.728771604,14.86617098847507,12,59691.14987247487,656.8194461448861,0,Subprime
499279.49218188634,9.035337691315112,48,76011.45955370914,634.0534706598032,0,Subprime
268327.0621614915,11.119861114161608,24,128373.15908368779,616.6972691376175,0,Subprime
800679.6603534301,13.631873199212828,36,77363.97632211246,669.0677172574119,0,Subprime
675472.4581151343,14.280117122829953,24,73697.33557678518,541.4673738043116,1,High Risk
455807.16523406724,10.609388825978229,24,106882.32768485868,564.042893601601,0,High Risk
505377.16779890616,21.235030026735263,24,62052.052503414205,620.6039944643055,0,Subprime
541676.5615895105,18.54918216576072,60,116087.87687846119,693.5900047751671,0,Prime
91653.02631514188,15.806354961177451,48,106266.7375830944,821.4280098979885,0,Low Risk
450564.5234958806,14.216110583851234,48,134909.9958592501,637.2539491293118,0,Subprime
363603.1504004403,13.363373090296545,48,59289.70870168402,508.06149669313896,0,High Risk
299675.9980210169,11.144244619933293,60,121009.23938607241,586.7801992294161,0,Subprime
443779.94142280903,14.232441555556587,36,96622.76321011779,702.7113479673784,0,Prime
859537.3053699045,14.773257620428252,24,40239.00848974934,572.3774312840842,0,High Risk
628168.572253402,10.274718273555127,36,15000.0,545.5403793697245,1,High Risk
385764.20204344066,15.002529251734693,60,56059.19353714011,702.2935121291263,0,Prime
614516.5562712317,13.534222853525753,48,88770.43422037258,687.1904048714331,0,Prime
779871.0873172004,8.276577326367827,24,93120.43797823421,532.1967405794562,0,High Risk
684926.7365825537,11.418844967661494,12,78227.56804144806,578.4005323635455,1,High Risk
511926.0739840348,12.759183399735067,12,78496.11902230902,749.5736141453996,0,Low Risk
370612.6444588852,19.66306297202057,36,76220.1949969943,718.2275416075473,0,Prime
639644.662722718,15.669659373601274,48,110936.51401215071,554.2102787359058,0,High Risk
578697.0770843499,9.993555292700325,12,36911.30905150785,490.8888516070572,1,High Risk
679038.6440055465,15.45810886825291,36,88048.69572602835,671.4814332688698,0,Prime
627034.3603363939,9.358088033184902,60,55317.461724108754,626.3145603809016,0,Subprime
709910.543063867,17.24807316166122,36,52803.768048276965,664.5393517381657,0,Subprime
392952.95768788643,12.586626044546364,36,115286.91691720509,700.772955507515,0,Prime
763478.8131268651,13.719091433782488,36,50502.107692401725,573.4984466083182,0,High Risk
539519.92093848,17.97738994262657,24,75814.45298300416,615.4283578731281,0,Subprime
915052.1745250531,10.13850929424725,36,138754.95205636983,578.0753181035361,0,High Risk
362162.4363820864,9.808645444661027,36,105142.30904245024,580.9411973615607,0,Subprime
847192.7606330499,12.249202020961985,24,66350.89061118866,695.1807354659544,0,Prime
539582.1566925296,17.11513655305795,24,68828.80824782357,661.5254865075532,0,Subprime
369716.39927711035,9.441961773569473,60,43183.91304025121,524.964658391141,0,High Risk
403222.8331891357,5.503533205668294,48,119019.35726798156,708.0082913533209,0,Prime
435930.538361136,12.646523424773005,12,110340.55423763202,621.994394033744,0,Subprime
584833.1892803833,15.65522239973276,12,100598.06821609344,711.6932325462337,0,Prime
604567.0976070999,17.600785249216486,36,103904.98834427416,568.820956324301,0,High Risk
385259.9992122842,12.610515913743804,60,56764.26171807729,575.9449585041896,0,High Risk
495129.0815478034,12.765720178651993,36,33562.62671792448,670.1369838485334,0,Prime
928454.0717223727,17.461702202767242,12,96816.21275911428,562.283192946426,0,High Risk
845508.6340201423,8.390774900913739,24,106656.73620864183,628.0095063406587,0,Subprime
587264.7339348064,12.834437674450973,48,128211.40049380888,553.1941230112581,0,High Risk
507600.69563364005,14.571271669775173,60,73973.29381179714,618.690421354268,0,Subprime
524006.2653436523,15.347656163855103,24,69597.46164259042,647.4516614556081,0,Subprime
622703.5945460834,12.470579920427353,48,72822.19385991633,651.2206347920607,0,Subprime
295441.48696031887,14.103323035117524,60,100122.31476298664,620.8202182986921,0,Subprime
448524.692515331,6.5350179397610315,60,71537.3215197426,676.668024025451,0,Prime
